,titleabstract,decision,prediction
426,"Transgenerational effects of preconception paternal contamination with (55)Fe The conjecture that germline mutations induced by radiation exposure before conception may predispose subsequent offspring to cancer remains contentious. Previous experimental studies have shown that preconception paternal irradiation with (239)Pu induces perturbations in the hemopoietic systems of offspring and influences sensitivity to a secondary carcinogen. In the present study, male DBA2 mice were injected intravenously with the Auger electron emitter (55)Fe (4 kBq g(-1)) 18 or 84 days before mating with normal females. Comet analysis showed an increased incidence of DNA strand breaks in sperm from contaminated animals after 84 days, but not after 18 days, indicating spermatogonial rather than spermatid damage. Offspring were either assayed for changes in bone marrow stem cells and committed progenitors or challenged with the chemical carcinogen methyl nitrosourea (MNU, 50 mg/kg) at 10 weeks of age and monitored for the onset of malignancy. Offspring from irradiated fathers had normal peripheral blood profiles, although the stem cell population was amplified in offspring arising from those exposed to (55)Fe at 84 days before conception. Exposure to MNU significantly increased the incidence of lympho-hemopoietic malignancies in offspring from the 84-day group, but not in those from the 18-day group. These findings support the hypothesis that aberrations that are potentially leukemogenic may be transmitted to offspring after radiation damage to the paternal germline.",Excluded,0.71283376
1116,"A critical period for estrogen action on neurons of the song control system in the zebra finch The song nuclei of the male zebra finch (Poephila guttata) contain larger neurons than those of the female. This gender difference arises after hatching as a result of cell atrophy in the female and cell growth in the male. Implantation of estrogen in female chicks induces masculine differentiation of neurons in their song nuclei. The effects of estrogen on neuron size decline steeply after posthatching day 35 when neuronal atrophy begins. Estrogen loses its masculinizing effects completely after day 45 when the adult level of neuronal atrophy is reached. Thus, the end and the intensity of hormone action appear to be correlated with the timing of neuronal atrophy.",Excluded,0.7128301
107,"The effect of caffeine on repair systems in oocytes of Drosophila melanogaster. II. The induction of chromosome aberrations in irradiated males Irradiated males were mated to females that had received treatment with caffeine or honey (by feeding), and the frequencies of sex chromosome losses and chromosome rearrangements induced in mature spermatozoa of the males were compared. Caffeine treatment led to an enhancement of the frequencies of sex chromosome loss and a decrease in those of rearrangements. These findings can be interpreted on the assumption that caffeine inhibits repair and misrepair processes that are active in the oocytes. Caffeine treatment administered to one of the female stocks used in these studies was without any effect, presumably because of the absence of a caffeine sensitive repair mechanism in the oocytes.",Excluded,0.71282727
401,"A transgene-based, embryo-specific lethality system for insect pest management Biological approaches to insect pest management offer alternatives to pesticidal control. In area-wide control programs that cover entire regions, the sterile insect technique (SIT) can be used to successfully suppress economically important pest species by the mass release of sterilized pest organisms. However, conventional sterilization by ionizing radiation reduces insect fitness, which can result in reduced competitiveness of the sterilized insects. Here we report a transgene-based, dominant embryonic lethality system that allows for generation of large quantities of competitive but sterile insects without the need of irradiation. The system involves the ectopic expression of a hyperactive pro-apoptotic gene that causes embryo-specific lethality when driven by the tetracycline-controlled transactivator (tTA) under the regulation of a cellularization gene enhancer-promoter. We have successfully tested this system in Drosophila melanogaster. The embryonic lethality can be suppressed maternally, which will allow it to be combined with transgenic female-specific lethality systems to raise only vigorous but sterile males.",Excluded,0.71282727
697,"Toxoplasma gondii: effect of sublethal irradiation on host resistance in mice The effect of sublethal whole-body irradiation (500 rad) on the resistance of C57BL/6 mice to infection with Toxoplasma gondii was studied. Mice irradiated 1 day before or 4 days after infection via the intraperitoneal or peroral route with cysts of the mildly virulent ME49 strain of T. gondii died sooner than did unirradiated controls. The time to death of irradiated mice was suggestive of impaired acquired immunity. Irradiated mice infected intraperitoneally with T. gondii cysts exhibited reduced levels of Thy-1+CD4-CD8- cells, less natural killer cell activity against YAC-1 targets, and lower levels of IFN-gamma than controls. Numbers of CD4+ and CD8+ cells were also lower in infected, irradiated mice. Irradiated mice immunized with a vaccine strain of T. gondii, and later challenged with a highly virulent strain, were less well protected than unirradiated controls. Irradiation appears to impair early, CD4(+)- and CD(8+)-independent resistance to T. gondii, as well as acquisition of immunity.",Excluded,0.71282613
817,"Endocrine function and reproductive impairment in an irradiated population of the lizard Uta stansburiana This study describes gonadal changes in lizards (Uta stansburiana) exposed to chronic low levels of gamma radiation (1.5-10 R/day) under field conditions and attempts to evaluate endocrine involvement in these changes. Reproductive impairment in irradiated males is demonstrated during the breeding season by reduced testes weights and by seminiferous tubules devoid of germ cells. Ultrastructural morphology of Leydig cells, plasma testosterone levels, and developed accessory sex structures indicate normal steroidogenesis in such males; cytology of the pituitary gonadotropes and pituitary gonadotropin content indicate normal gonadotropin levels. These findings suggest that low levels of radiation affect the spermatogenic process directly, rather than through damage to the pituitary. Comparable irradiation causes complete resorption of ovarian tissue in some female Uta. The oviducts are atrophic and the pituitary gonadotropes hyperactive. Resemblance of gonadotropes to those of castrated animals and reduced pituitary hormone content suggest elevated levels of gonadotropin production, probably due to the absence of ovarian steroid feedback in affected animals. The continued mitotic activity of oogonia in adult reptiles and their limited number contribute to the vulnerability of germinal tissue in irradiated female lizards. Destruction of the germ cells is accompanied by resorption of all ovarian tissue including steroidogenic elements. Thus, in females as in males, radiation appears to damage gametogenesis rather than pituitary function.",Excluded,0.7128233
634,"The influence of calf thymus DNA and deoxyribonucleosides on the induction of different mutation types in drosophila The influence of exogenous DNA on the induction of mutations by X-rays was compared with the influence of an equimolar mixture of four deoxyribonucleosides. Pretreatment and posttreatment with calf thymus DNA did not influence the frequency of mutations at the specific loci dp, b, cn and bw as well as Minute mutations induced in Drosophila sperm by X-radiation. Pretreatment with the equimolar mixture of four deoxyribonucleosides increased the frequency of the Minutes, but it did not affect the frequency of mutations at the loci dp, b, cn, bw. Equimolar mixture of nucleosides alone induced a low frequency of Minute mutations in Drosophila sperm. DNA alone induced a low frequency of recessive lethals. These lethals arose as mosaics of small sectors of the gonads of F1 females and they were revealed as late as the F3 generation.",Excluded,0.712823
101,"Hormonal treatment after cytotoxic therapy stimulates recovery of spermatogenesis Previous studies have shown that treatment of rats with gonadotropin-releasing hormone (GnRH) analogues or steroids either before exposure to procarbazine or radiation or after irradiation enhances subsequent levels of spermatogenesis. We demonstrate here that giving a GnRH agonist after procarbazine injection also enhances spermatogenesis and fertility. We also demonstrate that GnRH agonist stimulated recovery of spermatogenesis and fertility not only when the hormone was administered immediately after irradiation, but also at 20 weeks after irradiation, after the decline in spermatogenesis had occurred. These results suggest that GnRH agonist treatment given to azoospermic men after cytotoxic therapy for cancer may stimulate the recovery of spermatogenesis and fertility.",Excluded,0.712821
804,"Gene expression signatures of radiation exposure in peripheral white blood cells of smokers and non-smokers Purpose: The issue of potential confounding factors is critical to the development of any approach to radiation biodosimetry, and has not been fully addressed for gene expression-based approaches. Material(s) and Method(s): As a step in this direction, we have investigated the effect of smoking on the global radiation gene expression response in ex vivo-irradiated peripheral blood cells using microarray analysis. We also evaluated the ability of gene expression signatures to predict the radiation exposure level of ex vivo-exposed samples from smokers and non-smokers of both genders. Result(s): We identified eight genes with a radiation response that was significantly affected by smoking status, and confirmed an effect of smoking on the radiation response of the four and a half LIM domains 2 (FHL2) gene using quantitative real-time polymerase chain reaction. The performance of our previously defined 74-gene signature in predicting the radiation dose to samples in this study was unaffected by differences in gender or smoking status, however, giving 98% correct prediction of dose category. This is the same accuracy as that found in the original study from which the signature was derived, using different donors. Conclusion(s): The results support the development of peripheral blood gene expression as a viable strategy for radiation biodosimetry. © 2011 Informa UK, Ltd.",Excluded,0.7128185
600,"Genomic characterization of chronic lymphocytic leukemia (CLL) in radiation-exposed Chornobyl cleanup workers Background: Chronic lymphocytic leukemia (CLL) was the predominant leukemia in a recent study of Chornobyl cleanup workers from Ukraine exposed to radiation (UR-CLL). Radiation risks of CLL significantly increased with increasing bone marrow radiation doses. Current analysis aimed to clarify whether the increased risks were due to radiation or to genetic mutations in the Ukrainian population. Method(s): A detailed characterization of the genomic landscape was performed in a unique sample of 16 UR-CLL patients and age- and sex-matched unexposed general population Ukrainian-CLL (UN-CLL) and Western-CLL (W-CLL) patients (n = 28 and 100, respectively). Result(s): Mutations in telomere-maintenance pathway genes POT1 and ATM were more frequent in UR-CLL compared to UN-CLL and W-CLL (both p < 0.05). No significant enrichment in copy-number abnormalities at del13q14, del11q, del17p or trisomy12 was identified in UR-CLL compared to other groups. Type of work performed in the Chornobyl zone, age at exposure and at diagnosis, calendar time, and Rai stage were significant predictors of total genetic lesions (all p < 0.05). Tumor telomere length was significantly longer in UR-CLL than in UN-CLL (p = 0.009) and was associated with the POT1 mutation and survival. Conclusion(s): No significant enrichment in copy-number abnormalities at CLL-associated genes was identified in UR-CLL compared to other groups. The novel associations between radiation exposure, telomere maintenance and CLL prognosis identified in this unique case series provide suggestive, though limited data and merit further investigation.Copyright © 2018 The Author(s).",Excluded,0.7128126
329,"Altered senescence, apoptosis, and DNA damage response in a mutant p53 model of accelerated aging The tumor suppressors p16(INK4a) and p53 have been implicated as contributors to age-associated stem cell decline. Key functions of p53 are the induction of cell cycle arrest, senescence, or apoptosis in response to DNA damage. Here, we examine senescence, apoptosis, and DNA damage responses in a mouse accelerated aging model that exhibits increased p53 activity, the p53(+/m) mouse. Aged tissues of p53(+/m) mice display higher percentages of senescent cells (as determined by senescence-associated beta-galactosidase staining and p16(INK4a) and p21 accumulation) compared to aged tissues from p53(+/+) mice. Surprisingly, despite having enhanced p53 activity, p53(+/m) lymphoid tissues exhibit reduced apoptotic activity in response to ionizing radiation compared to p53(+/+) tissues. Ionizing radiation treatment of p53(+/m) tissues also induces higher and prolonged levels of senescence markers p16(INK4a) and p21, suggesting that in p53(+/m) tissues the p53 stress response is enhanced and is shifted away from apoptosis toward senescence. One potential mechanism for accelerated aging in the p53(+/m) mouse is a failure to remove damaged or dysfunctional cells (including stem and progenitor cells) through apoptosis. The increased accumulation of dysfunctional and senescent cells may contribute to reduced tissue regeneration, tissue atrophy, and some of the accelerated aging phenotypes in p53(+/m) mice.",Excluded,0.71281004
